학구ID,학구명,학구분류,시도코드,시군구코드,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,공간객체ID,데이터기준일자
Z000151386,순천대석초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,2714,2026-03-20
Z000151387,순천봉화초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,23,2026-03-20
Z000151389,팔마초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,6227,2026-03-20
Z000151390,동산초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,6348,2026-03-20
Z000151391,순천율산초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,5364,2026-03-20
Z000151380,순천부영초제한적공동통학구역,1,46,150,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2024-03-05,2025-05-27,1810,2026-03-20
Z000151344,밀주초광역통학구역,1,48,270,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2023-09-26,2026-03-01,3612,2026-03-20
Z000151345,밀성초광역통학구역,1,48,270,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2023-09-26,2026-03-01,5381,2026-03-20
Z000151346,밀양초광역통학구역,1,48,270,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2023-09-26,2026-03-01,3607,2026-03-20
Z000151347,미리벌초광역통학구역,1,48,270,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2023-09-26,2026-03-01,1836,2026-03-20
Z000102995,남부초통학구역,0,51,110,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2016-08-12,2026-03-01,1689,2026-03-20
Z000103017,우석초통학구역,0,51,110,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2016-08-12,2026-03-01,1044,2026-03-20
Z000103009,석사초통학구역,0,51,110,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2016-08-12,2026-03-01,2841,2026-03-20
Z000102997,남산초통학구역,0,51,110,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2016-08-12,2026-03-01,5870,2026-03-20
Z000150973,증산초광역통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2020-05-11,2026-03-01,1668,2026-03-20
Z000150971,가남초광역통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2020-05-11,2026-03-01,4941,2026-03-20
Z000151211,가촌초광역통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2020-05-11,2026-03-01,2297,2026-03-20
Z000105491,북면초통학구역,0,48,121,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-12-23,3429,2026-03-20
Z000105480,명곡초통학구역,0,48,121,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-12-23,3432,2026-03-20
Z000105502,석전초통학구역,0,48,127,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-12-23,1500,2026-03-20
Z000150550,가고파초석전초공동통학구역,1,48,127,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-12-23,2422,2026-03-20
Z000105681,분성초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2025-05-27,6461,2026-03-20
Z000104273,정일초통학구역,0,52,180,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2016-08-12,2025-07-08,836,2026-03-20
Z000104260,영산초통학구역,0,52,180,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2016-08-12,2025-07-08,6774,2026-03-20
Z000104265,정남초통학구역,0,52,180,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2016-08-12,2025-07-08,317,2026-03-20
Z000104254,북면초통학구역,0,52,180,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2016-08-12,2025-07-08,1721,2026-03-20
Z000105675,대동초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,5813,2026-03-20
Z000106478,서사초통학구역,0,31,110,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2016-08-12,2026-03-01,5796,2026-03-20
Z000101632,다전초통학구역,0,31,110,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2016-08-12,2026-03-01,4039,2026-03-20
Z000105694,월산초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,3614,2026-03-20
Z000106480,내덕초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,59,2026-03-20
Z000150972,가양초광역통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2020-05-11,2026-03-01,1361,2026-03-20
Z000105837,양주초통학구역,0,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2016-08-12,2026-03-01,994,2026-03-20
Z000105836,양산초통학구역,0,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2016-08-12,2026-03-01,4604,2026-03-20
Z000151354,산동초구미원당초구미인덕초(1~5학년)구미신당초(6학년)공동통학구역,1,47,190,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2023-11-21,2026-03-01,3655,2026-03-20
Z000150853,선산초옥성초덕촌초도개초무을초공동(일방)통학구역,1,47,190,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2020-02-05,2026-03-01,4732,2026-03-20
Z000151644,신주초광역통학구역,1,48,330,9010000,경상남도교육청,9151000,경상남도양산교육지원청,2016-08-12,2026-03-01,2563,2026-03-20
Z000105657,구봉초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2025-05-27,6462,2026-03-20
Z000151106,김해구지초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2025-05-27,1136,2026-03-20
Z000101119,인천운남초통학구역,0,28,110,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2016-08-12,2025-07-17,330,2026-03-20
Z000106454,동신초통학구역,0,52,180,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2025-07-01,2025-07-08,2066,2026-03-20
Z000105534,자은초통학구역,0,48,129,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-11-13,5826,2026-03-20
Z000151596,공주교동초공주봉황초공동통학구역,1,44,150,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-10-03,2025-10-03,3635,2026-03-20
Z000105470,대암초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-11-13,500,2026-03-20
Z000105510,안남초통학구역,0,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2016-08-12,2025-11-13,3174,2026-03-20
Z000151599,대암초안남초공동통학구역,1,48,123,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2025-10-05,2025-11-13,5822,2026-03-20
Z000151105,화정초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,2056,2026-03-20
Z000151169,삼계초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,271,2026-03-20
Z000151629,구산초구봉초공동통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,3814,2026-03-20
Z000105658,구산초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,273,2026-03-20
Z000105686,석봉초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,939,2026-03-20
Z000105664,김해동광초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,5801,2026-03-20
Z000105667,김해삼성초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,1347,2026-03-20
Z000151293,가야초아라초함안초외암초산인초월촌초문암초중앙초법수초공동통학구역,1,48,730,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2023-01-05,2026-03-01,6283,2026-03-20
Z000106484,죽향초통학구역,0,43,730,8000000,충청북도교육청,8061000,충청북도옥천교육지원청,2019-12-09,2026-03-01,3217,2026-03-20
Z000151645,강화초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2020-10-06,2026-03-01,6875,2026-03-20
Z000101135,인천금마초통학구역,0,28,237,7310000,인천광역시교육청,7331000,인천광역시북부교육지원청,2016-08-12,2025-11-13,4797,2026-03-20
Z000151093,수월초광역통학구역,1,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2021-01-29,2025-12-23,6101,2026-03-20
Z000151218,거제중앙초광역통학구역,1,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2025-12-23,5197,2026-03-20
Z000151092,제산초광역통학구역,1,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2021-01-29,2025-12-23,3434,2026-03-20
Z000151221,기성초광역통학구역,1,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2025-12-23,6858,2026-03-20
Z000100285,서울상일초통학구역,0,11,740,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2016-08-12,2025-12-30,2667,2026-03-20
Z000101721,옥동초통학구역,0,31,140,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2016-08-12,2026-03-01,6151,2026-03-20
Z000105665,김해봉황초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,3158,2026-03-20
Z000105671,김해합성초통학구역,0,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,3157,2026-03-20
Z000151170,진영금병초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,5383,2026-03-20
Z000151649,선원초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2016-08-12,2026-03-01,2354,2026-03-20
Z000151647,갑룡초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2016-08-12,2026-03-01,5889,2026-03-20
Z000151648,대월초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2016-08-12,2026-03-01,1418,2026-03-20
Z000151650,길상초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2016-08-12,2026-03-01,3235,2026-03-20
Z000151646,합일초공동(일방)통학구역,1,28,710,7310000,인천광역시교육청,7351000,인천광역시강화교육지원청,2016-08-12,2026-03-01,3318,2026-03-20
Z000101234,인천해송초통학구역,0,28,185,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2026-03-01,3259,2026-03-20
Z000101206,인천송일초통학구역,0,28,185,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2026-03-01,2364,2026-03-20
Z000151219,중곡초광역통학구역,1,48,310,9010000,경상남도교육청,9111000,경상남도거제교육지원청,2016-08-12,2025-12-23,5194,2026-03-20
Z000150202,군포양정초군포화산초공동통학구역,1,41,410,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2016-08-12,2025-12-23,2064,2026-03-20
Z000102352,군포초통학구역,0,41,410,7530000,경기도교육청,7642000,경기도군포의왕교육지원청,2016-08-12,2025-12-23,3834,2026-03-20
Z000151608,금촌초금향초공동통학구역,1,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-12-03,2025-12-23,2187,2026-03-20
Z000102595,금촌초통학구역,0,41,480,7530000,경기도교육청,7681000,경기도파주교육지원청,2016-08-12,2025-12-23,2185,2026-03-20
Z000100519,서울행현초통학구역,0,11,200,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2016-08-12,2025-05-27,6342,2026-03-20
Z000100518,서울행당초통학구역,0,11,200,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2016-08-12,2025-05-27,4540,2026-03-20
Z000103316,상승초통학구역,0,51,790,7801000,강원특별자치도교육청,7942000,강원특별자치도화천교육지원청,2016-08-12,2025-05-27,3224,2026-03-20
Z000150915,온남초명산초공동(일방)통학구역,1,31,710,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2020-02-19,2026-03-01,1750,2026-03-20
Z000101723,옥서초통학구역,0,31,140,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2016-08-12,2026-03-01,7069,2026-03-20
Z000150064,인천논곡초인천동방초공동통학구역,1,28,200,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2016-08-12,2026-03-01,383,2026-03-20
Z000105015,계림초통학구역,0,47,130,8750000,경상북도교육청,8771000,경상북도경주교육지원청,2016-08-12,2026-03-01,6692,2026-03-20
Z000151459,진영대창초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2024-03-26,2026-03-01,5384,2026-03-20
Z000151460,진영대흥초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2024-03-26,2026-03-01,1835,2026-03-20
Z000151461,진영장등초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2024-03-26,2026-03-01,6238,2026-03-20
Z000151107,진영중앙초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2021-02-08,2026-03-01,3598,2026-03-20
Z000151104,김해신명초광역통학구역,1,48,250,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2016-08-12,2026-03-01,272,2026-03-20
