통계연도,구명,동명,세대수,인구수,남자인구수,여자인구수,행정동코드
stats_yr,sigungu_nm,epmndn_nm,hshld_cnt,popl_cnt,popl_cnt_m,popl_cnt_f,admdong_cd
2002,중랑구,중화2동,7941,20266,10393,9873,1126061000
2002,중랑구,중화3동,5559,15255,7693,7562,1126061100
2002,중랑구,묵1동,10537,32363,16091,16272,1126062000
2002,중랑구,묵2동,7734,22137,11106,11031,1126063000
2002,중랑구,망우1동,8969,25271,12737,12534,1126064000
2002,중랑구,망우2동,3893,10656,5440,5216,1126065000
2002,중랑구,망우3동,7540,21775,10884,10891,1126066000
2002,중랑구,신내1동,9211,29639,14931,14708,1126068000
2002,중랑구,신내2동,8822,28518,14166,14352,1126069000
2002,성북구,계,159810,446968,224099,222869,1129000000
2002,성북구,성북1동,2841,7995,3940,4055,1129051000
2002,성북구,성북2동,3110,9021,4464,4557,1129052000
2002,성북구,동소문동,4222,12063,5876,6187,1129053000
2002,성북구,삼선1동,4691,12242,6059,6183,1129054000
2002,성북구,삼선2동,5892,15734,7787,7947,1129055000
2002,성북구,동선1동,3268,7373,3435,3938,1129056000
2002,성북구,동선2동,3095,8204,4029,4175,1129057000
2002,성북구,돈암1동,6142,18235,8989,9246,1129058000
2002,성북구,돈암2동,3986,12268,6030,6238,1129059000
2002,성북구,안암동,7306,17472,8955,8517,1129060000
2002,성북구,보문동,6469,17117,8599,8518,1129061000
2002,성북구,정릉1동,7407,22132,10815,11317,1129062000
2002,성북구,정릉2동,6494,18499,9313,9186,1129063000
2002,성북구,정릉3동,7319,20315,10269,10046,1129064000
2002,성북구,정릉4동,6601,18589,9304,9285,1129065000
2002,성북구,길음1동,3638,9628,4805,4823,1129066000
2002,성북구,길음2동,2405,6878,3525,3353,1129068500
2002,성북구,길음3동,6974,19418,9615,9803,1129068000
2002,성북구,종암1동,5527,15489,7826,7663,1129069000
2002,성북구,종암2동,7330,20858,10569,10289,1129070000
2002,성북구,월곡1동,6056,16675,8435,8240,1129071500
2002,성북구,월곡2동,3521,9758,4988,4770,1129072500
2002,성북구,월곡3동,1480,3626,1921,1705,1129073500
2002,성북구,월곡4동,433,1199,636,563,1129074500
2002,성북구,상월곡동,3670,11236,5607,5629,1129075000
2002,성북구,장위1동,9410,27931,13997,13934,1129076000
2002,성북구,장위2동,8330,24408,12370,12038,1129077000
2002,성북구,장위3동,6769,18796,9670,9126,1129078000
2002,성북구,석관1동,10503,30435,15492,14943,1129079000
2002,성북구,석관2동,4921,13374,6779,6595,1129080000
2002,강북구,계,126252,362906,181219,181687,1130500000
2002,강북구,미아1동,4673,13675,6866,6809,1130553100
2002,강북구,미아2동,6395,17642,9040,8602,1130553200
2002,강북구,미아3동,9531,26534,13316,13218,1130553300
2002,강북구,미아4동,6006,16523,8217,8306,1130554000
2002,강북구,미아5동,6590,18257,9225,9032,1130555000
2002,강북구,미아6.7동,9396,27891,14059,13832,1130556500
2002,강북구,미아8동,6290,17559,8767,8792,1130558000
2002,강북구,미아9동,6395,19335,9639,9696,1130558100
2002,강북구,번1동,8159,21866,10824,11042,1130559500
2002,강북구,번2동,7798,23773,11880,11893,1130560300
2002,강북구,번3동,7659,24650,11939,12711,1130560800
2002,강북구,수유1동,8669,24715,12483,12232,1130561500
2002,강북구,수유2동,8612,25501,12618,12883,1130562500
2002,강북구,수유3동,9669,26083,12851,13232,1130563000
2002,강북구,수유4동,7808,22436,11313,11123,1130564000
2002,강북구,수유5동,6737,19286,9605,9681,1130565000
2002,강북구,수유6동,5865,17180,8577,8603,1130565100
2002,도봉구,계,122201,373086,186496,186590,1132000000
2002,도봉구,쌍문1동,7993,24204,12071,12133,1132066000
2002,도봉구,쌍문2동,7697,22571,11214,11357,1132067000
2002,도봉구,쌍문3동,6785,19726,9699,10027,1132068000
2002,도봉구,쌍문4동,7168,23370,11556,11814,1132068100
2002,도봉구,방학1동,10381,30778,15610,15168,1132069000
2002,도봉구,방학2동,9076,27279,13740,13539,1132070000
2002,도봉구,방학3동,6383,20757,10275,10482,1132071000
2002,도봉구,방학4동,3926,13942,6998,6944,1132072000
2002,도봉구,창1동,10385,31903,15804,16099,1132051100
2002,도봉구,창2동,9325,28247,14170,14077,1132051200
2002,도봉구,창3동,5960,17646,8976,8670,1132051300
2002,도봉구,창4동,10613,33261,16326,16935,1132051400
2002,도봉구,창5동,6366,18980,9479,9501,1132051500
2002,도봉구,도봉1동,10057,29041,14802,14239,1132052100
2002,도봉구,도봉2동,10086,31381,15776,15605,1132052200
2002,노원구,계,209521,643585,318328,325257,1135000000
2002,노원구,월계1동,6014,18071,8986,9085,1135056000
2002,노원구,월계2동,9980,29176,14305,14871,1135057000
2002,노원구,월계3동,9495,29669,14783,14886,1135058000
2002,노원구,월계4동,7585,21201,10515,10686,1135058100
2002,노원구,공릉1동,6701,18827,9472,9355,1135059500
2002,노원구,공릉2동,15062,47664,23981,23683,1135060000
2002,노원구,공릉3동,7708,23100,11294,11806,1135060100
2002,노원구,하계1동,11329,33934,16569,17365,1135061100
2002,노원구,하계2동,8637,28419,14061,14358,1135061200
2002,노원구,중계본동,9339,30261,15060,15201,1135061900
2002,노원구,중계1동,9709,33002,16297,16705,1135062100
2002,노원구,중계2동,5914,18717,9133,9584,1135062200
2002,노원구,중계3동,8887,26986,12969,14017,1135062300
2002,노원구,중계4동,7706,23767,11699,12068,1135062400
2002,노원구,상계1동,13660,43422,21675,21747,1135063000
2002,노원구,상계2동,7013,21111,10550,10561,1135064000
2002,노원구,상계3동,9557,28018,13983,14035,1135065000
2002,노원구,상계4동,6058,16984,8688,8296,1135066000
2002,노원구,상계5동,9155,27256,13548,13708,1135067000
2002,노원구,상계6동,7533,23440,11374,12066,1135068000
2002,노원구,상계7동,6313,17778,8506,9272,1135069000
2002,노원구,상계8동,9546,31770,15745,16025,1135070000
2002,노원구,상계9동,8886,28113,13999,14114,1135071000
2002,노원구,상계10동,7734,22899,11136,11763,1135072000
2002,은평구,계,164981,471873,234603,237270,1138000000
2002,은평구,녹번동,13545,37276,18413,18863,1138051000
2002,은평구,불광1동,11096,30853,15273,15580,1138052000
2002,은평구,불광2동,7396,20708,10240,10468,1138053000
2002,은평구,불광3동,8445,23543,11744,11799,1138054000
2002,은평구,갈현1동,9181,26906,13305,13601,1138055100
2002,은평구,갈현2동,8802,26188,12664,13524,1138055200
2002,은평구,구산동,9097,28025,14166,13859,1138056000
2002,은평구,대조동,11436,31786,15448,16338,1138057000
2002,은평구,응암1동,10713,30100,14863,15237,1138058000
2002,은평구,응암2동,6854,18946,9524,9422,1138059000
2002,은평구,응암3동,7475,21028,10566,10462,1138060000
2002,은평구,응암4동,7138,20143,10065,10078,1138068000
2002,은평구,역촌1동,8103,23312,11390,11922,1138061000
2002,은평구,역촌2동,6637,19973,9850,10123,1138062000
2002,은평구,신사1동,8465,25799,12746,13053,1138063100
2002,은평구,신사2동,7760,23325,11793,11532,1138063200
2002,은평구,증산동,6912,20727,10510,10217,1138064000
2002,은평구,수색동,7565,21672,10926,10746,1138065000
2002,은평구,진관내동,4145,10459,5378,5081,1138066000
2002,은평구,진관외동,4216,11104,5739,5365,1138067000
2002,서대문구,계,134023,368001,182013,185988,1141000000
2002,서대문구,충정로동,3511,8573,4424,4149,1141051000
2002,서대문구,천연동,7430,19950,9826,10124,1141052000
2002,서대문구,북아현1동,4189,10333,4999,5334,1141054000
2002,서대문구,북아현2동,4068,10553,5104,5449,1141055000
2002,서대문구,북아현3동,5571,15231,7576,7655,1141056000
2002,서대문구,대신동,3783,9074,4152,4922,1141057000
2002,서대문구,창천동,5549,12378,6046,6332,1141058000
2002,서대문구,연희1동,5856,15769,7824,7945,1141059000
2002,서대문구,연희2동,4172,11856,5829,6027,1141060000
2002,서대문구,연희3동,6913,17354,8604,8750,1141061000
2002,서대문구,홍제1동,5904,16472,8017,8455,1141062000
2002,서대문구,홍제2동,4910,13874,6825,7049,1141065500
2002,서대문구,홍제3동,7929,22428,11094,11334,1141064000
2002,서대문구,홍제4동,5871,17406,8577,8829,1141065000
2002,서대문구,홍은1동,3691,11239,5556,5683,1141066000
2002,서대문구,홍은2동,7198,20722,10348,10374,1141068500
2002,서대문구,홍은3동,10234,29461,14578,14883,1141068000
2002,서대문구,남가좌1동,6934,17717,8874,8843,1141069000
2002,서대문구,남가좌2동,11950,34283,17083,17200,1141070000
2002,서대문구,북가좌1동,6972,19959,10059,9900,1141071000
2002,서대문구,북가좌2동,11388,33369,16618,16751,1141072000
2002,마포구,계,142790,378777,187632,191145,1144000000
2002,마포구,아현1동,5627,14729,7471,7258,1144051000
2002,마포구,아현2동,4057,10254,5089,5165,1144052000
2002,마포구,아현3동,3690,9143,4561,4582,1144053000
2002,마포구,공덕1동,4870,13026,6380,6646,1144054000
2002,마포구,공덕2동,4282,11144,5573,5571,1144055000
2002,마포구,신공덕동,4346,12149,6101,6048,1144056000
2002,마포구,도화1동,3654,10645,5104,5541,1144057000
2002,마포구,도화2동,4454,12897,6290,6607,1144058000
2002,마포구,용강동,3911,10207,5020,5187,1144059000
2002,마포구,대흥동,6073,16472,8298,8174,1144060000
2002,마포구,염리동,7995,20421,10125,10296,1144061000
2002,마포구,노고산동,4474,9257,4521,4736,1144062000
2002,마포구,신수동,7027,18671,9300,9371,1144063000
2002,마포구,창전동,4644,11723,5741,5982,1144064000
2002,마포구,상수동,5307,13255,6547,6708,1144065000
2002,마포구,서교동,8246,19148,9352,9796,1144066000
2002,마포구,동교동,6256,13303,6338,6965,1144067000
2002,마포구,합정동,8238,22917,11416,11501,1144068000
2002,마포구,망원1동,8953,25044,12582,12462,1144069000
2002,마포구,망원2동,6579,19089,9585,9504,1144070000
2002,마포구,연남동,7320,19267,9553,9714,1144071000
2002,마포구,성산1동,6976,19620,9745,9875,1144072000
2002,마포구,성산2동,13535,40286,19776,20510,1144073000
2002,마포구,상암동,2276,6110,3164,2946,1144074000
2002,양천구,계,158639,486350,244649,241701,1147000000
2002,양천구,목1동,7286,23549,11754,11795,1147051000
2002,양천구,목2동,10405,31675,15924,15751,1147052000
2002,양천구,목3동,7105,20231,10144,10087,1147053000
2002,양천구,목4동,8017,24065,12112,11953,1147054000
2002,양천구,목5동,6947,23999,11996,12003,1147055000
2002,양천구,목6동,7190,25135,12581,12554,1147055100
2002,양천구,신월1동,9196,26065,13208,12857,1147056000
2002,양천구,신월2동,7823,24289,12419,11870,1147057000
2002,양천구,신월3동,7650,21107,10800,10307,1147058000
2002,양천구,신월4동,5501,17085,8720,8365,1147059000
2002,양천구,신월5동,5449,15609,7990,7619,1147060000
2002,양천구,신월6동,4913,14811,7493,7318,1147061000
2002,양천구,신월7동,9237,29432,14822,14610,1147061100
2002,양천구,신정1동,8664,26754,13237,13517,1147062000
2002,양천구,신정2동,6417,21569,10809,10760,1147063000
2002,양천구,신정3동,15533,44329,22191,22138,1147064000
2002,양천구,신정4동,6293,17738,8987,8751,1147065000
2002,양천구,신정5동,6670,18937,9515,9422,1147066000
2002,양천구,신정6동,7701,25874,12771,13103,1147067000
2002,양천구,신정7동,10642,34097,17176,16921,1147068000
2002,강서구,계,181422,530169,263064,267105,1150000000
2002,강서구,염창동,11097,35323,17666,17657,1150051000
2002,강서구,등촌1동,5723,17609,8878,8731,1150052000
2002,강서구,등촌2동,5708,17307,8704,8603,1150053000
2002,강서구,등촌3동,13328,39958,19171,20787,1150053500
2002,강서구,화곡본동,12095,34637,17095,17542,1150059000
2002,강서구,화곡1동,8078,22290,11136,11154,1150054000
2002,강서구,화곡2동,6959,20719,10286,10433,1150055000
2002,강서구,화곡3동,7170,21952,10829,11123,1150056000
2002,강서구,화곡4동,8127,23063,11666,11397,1150057000
2002,강서구,화곡5동,8715,25131,12403,12728,1150058000
2002,강서구,화곡6동,6768,18930,9374,9556,1150059100
2002,강서구,화곡7동,10432,29926,14864,15062,1150059200
2002,강서구,화곡8동,9205,27627,13817,13810,1150059300
2002,강서구,가양1동,6639,20908,10659,10249,1150060300
2002,강서구,가양2동,7321,20896,10088,10808,1150060400
2002,강서구,가양3동,7501,22090,10945,11145,1150060500
2002,강서구,발산1동,4977,15426,7596,7830,1150061100
2002,강서구,발산2동,3231,9849,4776,5073,1150061200
2002,강서구,공항동,8983,23297,11921,11376,1150062000
2002,강서구,방화1동,8955,26168,13179,12989,1150063000
2002,강서구,방화2동,9542,26326,12959,13367,1150064000
2002,강서구,방화3동,10868,30737,15052,15685,1150064100
2002,구로구,계,142342,415789,211626,204163,1153000000
2002,구로구,신도림동,9241,29895,15022,14873,1153051000
2002,구로구,구로1동,6801,22623,11372,11251,1153052000
2002,구로구,구로2동,7480,19423,9995,9428,1153053000
2002,구로구,구로3동,6875,19260,9684,9576,1153054000
2002,구로구,구로4동,5817,16470,8317,8153,1153055000
2002,구로구,구로5동,10664,30303,15551,14752,1153056000
2002,구로구,구로6동,5255,14316,7254,7062,1153057000
2002,구로구,구로본동,7250,19721,10066,9655,1153056500
2002,구로구,가리봉1동,5122,10884,6007,4877,1153058000
2002,구로구,가리봉2동,2506,5770,3114,2656,1153059000
2002,구로구,고척1동,7680,23468,11999,11469,1153072000
2002,구로구,고척2동,10451,31110,15974,15136,1153073000
2002,구로구,개봉1동,6198,18434,9436,8998,1153074000
2002,구로구,개봉2동,11288,35662,17705,17957,1153075000
2002,구로구,개봉3동,7940,23961,12049,11912,1153076000
2002,구로구,개봉본동,7416,22173,11192,10981,1153076500
2002,구로구,오류1동,6917,20605,10432,10173,1153077000
2002,구로구,오류2동,9318,27384,13947,13437,1153078000
2002,구로구,수궁동,8123,24327,12510,11817,1153079000
2002,금천구,계,93056,264004,135105,128899,1154500000
2002,금천구,가산동,8493,21877,11827,10050,1154551000
2002,금천구,독산1동,10920,32130,16480,15650,1154561000
2002,금천구,독산2동,9600,26455,13442,13013,1154562000
2002,금천구,독산3동,5895,16224,8294,7930,1154563000
2002,금천구,독산4동,7635,20792,10662,10130,1154564000
2002,금천구,독산본동,5945,15547,7953,7594,1154565000
2002,금천구,시흥1동,5629,16818,8629,8189,1154567000
2002,금천구,시흥2동,6539,21828,10942,10886,1154568000
2002,금천구,시흥3동,4896,14574,7417,7157,1154569000
2002,금천구,시흥4동,9993,29222,14817,14405,1154570000
2002,금천구,시흥5동,8803,25223,12846,12377,1154571000
2002,금천구,시흥본동,8708,23314,11796,11518,1154566000
2002,영등포구,계,147838,412152,209174,202978,1156000000
2002,영등포구,영등포1동,5583,15496,7874,7622,1156051000
2002,영등포구,영등포2동,2742,5705,3229,2476,1156052000
2002,영등포구,영등포3동,3581,9938,5025,4913,1156053000
2002,영등포구,여의도동,9724,30115,14775,15340,1156054000
2002,영등포구,당산1동,7512,19820,9961,9859,1156055000
2002,영등포구,당산2동,9739,28695,14348,14347,1156056000
2002,영등포구,도림1동,3564,9162,4665,4497,1156057000
2002,영등포구,도림2동,4745,12441,6384,6057,1156058000
2002,영등포구,문래1동,3737,11746,6205,5541,1156059000
2002,영등포구,문래2동,4318,13823,6949,6874,1156060000
2002,영등포구,양평1동,5225,14740,7523,7217,1156061000
2002,영등포구,양평2동,7228,22183,11373,10810,1156062000
2002,영등포구,신길1동,9328,23458,11718,11740,1156063000
2002,영등포구,신길2동,4590,11836,6024,5812,1156064000
2002,영등포구,신길3동,8175,22779,11454,11325,1156065000
2002,영등포구,신길4동,5717,15757,7999,7758,1156066000
2002,영등포구,신길5동,7334,19725,10112,9613,1156067000
2002,영등포구,신길6동,9118,25188,12736,12452,1156068000
2002,영등포구,신길7동,7739,22436,11375,11061,1156069000
2002,영등포구,대림1동,7493,20603,10443,10160,1156070000
2002,영등포구,대림2동,8781,22580,11580,11000,1156071000
2002,영등포구,대림3동,11865,33926,17422,16504,1156072000
2002,동작구,계,144854,404872,202635,202237,1159000000
2002,동작구,노량진1동,9121,25765,13140,12625,1159051000
2002,동작구,노량진2동,7669,19594,9860,9734,1159052000
2002,동작구,상도1동,5273,14656,7260,7396,1159053000
2002,동작구,상도2동,8262,22686,11297,11389,1159054000
2002,동작구,상도3동,7644,22211,11139,11072,1159055000
2002,동작구,상도4동,11020,32332,16276,16056,1159056000
2002,동작구,상도5동,6007,16160,8116,8044,1159056100
2002,동작구,본동,4260,11658,5879,5779,1159057000
2002,동작구,흑석1동,6023,14849,7639,7210,1159058000
2002,동작구,흑석2동,5094,14315,7086,7229,1159059000
2002,동작구,흑석3동,4184,11363,5720,5643,1159060000
2002,동작구,동작동,7302,20507,10270,10237,1159061000
2002,동작구,사당1동,9675,24949,12304,12645,1159062000
